Date,Name,Subclass,Price,Division,Retailer
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAS SOTIRIOU & YIOS (STATHMOS VENZINIS) LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.415,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAS SOTIRIOU & YIOS (STATHMOS VENZINIS) LIMITED - Κηροζίνη,Liquid fuels,1.368,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,GEORGIA NIKOLAOU LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.3,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,GEORGIA NIKOLAOU LTD - Κηροζίνη,Liquid fuels,1.357,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANDREAS ZACHARIOU & YIOI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.423,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANDREAS ZACHARIOU & YIOI LIMITED - Κηροζίνη,Liquid fuels,1.423,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANTONIS KKOULOS PETROL STATION LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.4,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANTONIS KKOULOS PETROL STATION LIMITED - Κηροζίνη,Liquid fuels,1.399,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAS GEORGIOU (VITTIS) - Πετρέλαιο Θέρμανσης,Liquid fuels,1.389,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAS GEORGIOU (VITTIS) - Κηροζίνη,Liquid fuels,1.359,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANDREAS V. GEORGIOU LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.47,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ANDREAS V. GEORGIOU LTD - Κηροζίνη,Liquid fuels,1.44,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,V. Theodorou Bro Petrol Station LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.426,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,V. Theodorou Bro Petrol Station LTD - Κηροζίνη,Liquid fuels,1.394,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,Z. ZINONOS & YIOI LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.392,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,Z. ZINONOS & YIOI LTD - Κηροζίνη,Liquid fuels,1.359,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.378,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.31,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,MILIA SOZOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,MILIA SOZOU LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,C.A.R.S PETROL STATION C.P. LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.338,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,C.A.R.S PETROL STATION C.P. LTD - Κηροζίνη,Liquid fuels,1.298,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,G. & D. CHRISTODOULOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.4,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,G. & D. CHRISTODOULOU LIMITED - Κηροζίνη,Liquid fuels,1.4,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,POWERPULLS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.34,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,POWERPULLS LIMITED - Κηροζίνη,Liquid fuels,1.349,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,D. KTORIDIS & YIOS LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.338,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,D. KTORIDIS & YIOS LTD - Κηροζίνη,Liquid fuels,1.299,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAKIS D. KONSTANTINOU - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,KOSTAKIS D. KONSTANTINOU - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ADELFOI P & P CHRISTODOULOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.338,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ADELFOI P & P CHRISTODOULOU LIMITED - Κηροζίνη,Liquid fuels,1.309,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,A.C.C. AVRAAM ENTERPRISES LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.36,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,A.C.C. AVRAAM ENTERPRISES LIMITED - Κηροζίνη,Liquid fuels,1.36,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,NAVATA PETROL LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.391,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,NAVATA PETROL LTD - Κηροζίνη,Liquid fuels,1.36,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,J & S PETROL STATION LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,J & S PETROL STATION LIMITED - Κηροζίνη,Liquid fuels,1.36,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ADELFOI P & P CHRISTODOULOU LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.338,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,ADELFOI P & P CHRISTODOULOU LIMITED - Κηροζίνη,Liquid fuels,1.309,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,P. LOIZOU & YIOI LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,P. LOIZOU & YIOI LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,MICHALIS KNEKNAS TRADING LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,1.376,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,MICHALIS KNEKNAS TRADING LTD - Κηροζίνη,Liquid fuels,1.289,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.349,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,A. K. Konnaris Service Station Ltd - Πετρέλαιο Θέρμανσης,Liquid fuels,1.425,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,A. K. Konnaris Service Station Ltd - Κηροζίνη,Liquid fuels,1.425,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.378,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.333,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.378,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.333,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.353,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.308,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.353,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.308,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.338,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.349,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.378,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.39,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.379,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.358,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,IOSIF. P. IOSIF TRADING LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.419,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,IOSIF. P. IOSIF TRADING LIMITED - Κηροζίνη,Liquid fuels,1.299,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,Eleni Savva - Πετρέλαιο Θέρμανσης,Liquid fuels,1.419,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,A. TRISOKKAS & YIOS LIMITED - Αμόλυβδη 95,Petrol,1.539,TRANSPORT,PETROLINA
2026-06-26,A. TRISOKKAS & YIOS LIMITED - Αμόλυβδη 98,Petrol,1.614,TRANSPORT,PETROLINA
2026-06-26,MICHALIS KATZIS & KYRIAKOS EGGLEZOS - Αμόλυβδη 95,Petrol,1.553,TRANSPORT,PETROLINA
2026-06-26,MICHALIS KATZIS & KYRIAKOS EGGLEZOS - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.527,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,DIMOS KALLENOS & YIOS LIMITED - Αμόλυβδη 95,Petrol,1.558,TRANSPORT,PETROLINA
2026-06-26,DIMOS KALLENOS & YIOS LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.509,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.574,TRANSPORT,PETROLINA
2026-06-26,M.D.N. ITALOS FUELS LIMITED - Αμόλυβδη 95,Petrol,1.479,TRANSPORT,PETROLINA
2026-06-26,M.D.N. ITALOS FUELS LIMITED - Αμόλυβδη 98,Petrol,1.617,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,KOSTAS SOTIRIOU & YIOS (STATHMOS VENZINIS) LIMITED - Αμόλυβδη 95,Petrol,1.559,TRANSPORT,PETROLINA
2026-06-26,KOSTAS SOTIRIOU & YIOS (STATHMOS VENZINIS) LIMITED - Αμόλυβδη 98,Petrol,1.726,TRANSPORT,PETROLINA
2026-06-26,GEORGIA NIKOLAOU LTD - Αμόλυβδη 95,Petrol,1.539,TRANSPORT,PETROLINA
2026-06-26,GEORGIA NIKOLAOU LTD - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,ANDREAS ZACHARIOU & YIOI LIMITED - Αμόλυβδη 95,Petrol,1.579,TRANSPORT,PETROLINA
2026-06-26,ANDREAS ZACHARIOU & YIOI LIMITED - Αμόλυβδη 98,Petrol,1.634,TRANSPORT,PETROLINA
2026-06-26,ANTONIS KKOULOS PETROL STATION LIMITED - Αμόλυβδη 95,Petrol,1.569,TRANSPORT,PETROLINA
2026-06-26,ANTONIS KKOULOS PETROL STATION LIMITED - Αμόλυβδη 98,Petrol,1.649,TRANSPORT,PETROLINA
2026-06-26,KOSTAS GEORGIOU (VITTIS) - Αμόλυβδη 95,Petrol,1.469,TRANSPORT,PETROLINA
2026-06-26,KOSTAS GEORGIOU (VITTIS) - Αμόλυβδη 98,Petrol,1.639,TRANSPORT,PETROLINA
2026-06-26,ANDREAS V. GEORGIOU LTD - Αμόλυβδη 95,Petrol,1.579,TRANSPORT,PETROLINA
2026-06-26,ANDREAS V. GEORGIOU LTD - Αμόλυβδη 98,Petrol,1.639,TRANSPORT,PETROLINA
2026-06-26,V. Theodorou Bro Petrol Station LTD - Αμόλυβδη 95,Petrol,1.539,TRANSPORT,PETROLINA
2026-06-26,Z. ZINONOS & YIOI LTD - Αμόλυβδη 95,Petrol,1.539,TRANSPORT,PETROLINA
2026-06-26,Z. ZINONOS & YIOI LTD - Αμόλυβδη 98,Petrol,1.595,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,MILIA SOZOU LIMITED - Αμόλυβδη 95,Petrol,1.539,TRANSPORT,PETROLINA
2026-06-26,MILIA SOZOU LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.527,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.479,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.499,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,C.A.R.S PETROL STATION C.P. LTD - Αμόλυβδη 95,Petrol,1.469,TRANSPORT,PETROLINA
2026-06-26,C.A.R.S PETROL STATION C.P. LTD - Αμόλυβδη 98,Petrol,1.549,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.509,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,G. & D. CHRISTODOULOU LIMITED - Αμόλυβδη 95,Petrol,1.549,TRANSPORT,PETROLINA
2026-06-26,G. & D. CHRISTODOULOU LIMITED - Αμόλυβδη 98,Petrol,1.624,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,POWERPULLS LIMITED - Αμόλυβδη 95,Petrol,1.529,TRANSPORT,PETROLINA
2026-06-26,POWERPULLS LIMITED - Αμόλυβδη 98,Petrol,1.599,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.489,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,D. KTORIDIS & YIOS LTD - Αμόλυβδη 95,Petrol,1.469,TRANSPORT,PETROLINA
2026-06-26,D. KTORIDIS & YIOS LTD - Αμόλυβδη 98,Petrol,1.549,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.489,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.528,TRANSPORT,PETROLINA
2026-06-26,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.594,TRANSPORT,PETROLINA
